latitude,longitude,elevation,gravity
-23.93974,28.7709,975.4,978605.85
-23.21811,28.77095,943.6,978567.4
-23.33069,28.77272,945.1,978592.23
-23.16907,28.7794,943.2,978560.01
-23.36316,28.78177,969.3,978589.17
-23.90192,28.78178,1017.7,978593.35
-23.38734,28.78986,940.7,978604.18
-23.13025,28.79033,887.8,978565.25
-23.3026,28.79144,968.9,978576.65
-23.64586,28.79579,1031.0,978591.37
-23.77686,28.79895,1109.5,978575.33
-23.41876,28.80061,934.7,978612.42
-23.60081,28.80089,1004.8,978597.72
-23.22331,28.80215,954.6,978566.29
-23.94946,28.80472,1007.4,978590.19
-23.82402,28.80569,1092.1,978575.84
-23.18285,28.81108,972.2,978555.0
-23.53236,28.81172,957.5,978604.22
-23.90787,28.81436,1020.0,978579.06
-23.74162,28.81657,1143.6,978568.76
-23.2744,28.81702,1041.7,978553.37
-23.98557,28.8177,1009.4,978595.16
-23.67548,28.81796,1091.4,978579.29
-23.7057,28.81958,1084.3,978581.37
-23.45282,28.82861,980.0,978601.67
-23.48035,28.83089,965.1,978604.01
-23.34834,28.83093,1012.4,978565.45
-23.62573,28.83717,1024.6,978594.94
-23.57404,28.83791,972.3,978605.8
-23.86354,28.84253,1059.1,978564.5
-23.95152,28.84277,1034.1,978569.46
-23.23293,28.84415,1075.3,978544.06
-23.18526,28.8512,1022.1,978549.72
-23.75671,28.85818,1054.5,978587.48
-23.13931,28.8595,1021.0,978544.0
-23.05434,28.86169,957.0,978540.07
-23.81702,28.86424,1093.2,978553.04
-23.92337,28.87057,1066.7,978548.56
-23.37874,28.87325,1019.2,978555.25
-23.96077,28.8743,1070.4,978553.43
-23.27324,28.87502,1201.7,978519.47
-23.58322,28.87505,986.3,978597.62
-23.67987,28.87807,1026.1,978588.47
-23.53087,28.87877,979.7,978596.28
-23.2314,28.88297,993.9,978561.32
-23.70284,28.88385,1035.1,978580.79
-23.16594,28.88969,997.0,978556.67
-23.76543,28.89156,1072.1,978554.24
-23.08902,28.89217,1040.1,978527.46
-23.44101,28.89301,987.9,978567.17
-23.63422,28.89304,1008.0,978575.03
-23.47482,28.89799,997.7,978568.14
-23.98457,28.89873,1098.1,978548.35
-23.84608,28.89914,1131.9,978525.87
-23.8658,28.90891,1167.6,978515.77
-23.3522,28.91138,1086.1,978539.09
-23.67719,28.91377,1048.8,978549.69
-23.49641,28.92003,1026.7,978550.72
-23.06915,28.92094,1095.0,978511.06
-23.70714,28.92148,1072.3,978544.5
-23.1496,28.92334,995.3,978551.89
-23.9093,28.92474,1142.4,978518.39
-23.21713,28.92516,967.4,978567.95
-23.24408,28.92706,1012.5,978557.46
-23.63324,28.92873,1048.9,978548.58
-23.41666,28.929,1009.5,978549.91
-23.77309,28.92905,1121.5,978529.57
-23.93307,28.93668,1221.9,978502.65
-23.57993,28.93716,1031.5,978555.72
-23.38623,28.93887,1032.5,978544.45
-23.82184,28.93915,1145.8,978522.33
-23.8616,28.95233,1173.0,978514.38
-23.53024,28.95291,1067.0,978543.49
-23.72784,28.95401,1128.2,978531.92
-23.31856,28.9557,1024.9,978547.38
-23.99095,28.95956,1164.6,978522.68
-23.49257,28.96181,1045.2,978546.23
-23.91405,28.96245,1182.9,978509.72
-23.60362,28.97089,1053.3,978550.3
-23.39366,28.97673,1042.7,978543.82
-23.96008,28.9789,1238.9,978500.78
-23.34781,28.98076,1040.4,978545.83
-23.53275,28.98116,1081.5,978542.61
-23.56377,28.98174,1062.9,978548.72
-23.67639,28.98512,1129.0,978529.89
-23.14149,28.98518,960.0,978565.65
-23.24097,28.98843,965.1,978566.26
-23.82317,28.9893,1204.8,978510.82
-23.29935,28.98933,1006.0,978551.4
-23.44489,28.98979,1027.0,978551.28
-23.63074,28.99234,1082.0,978542.99
-23.69849,28.99367,1133.5,978530.56
-23.03503,28.99486,1041.0,978515.55
-23.00819,29.00114,914.4,978540.53
-23.74844,29.00764,1203.7,978516.93
-23.99374,29.01363,1267.2,978499.31
-23.87238,29.01376,1256.3,978496.66
-23.93407,29.01579,1273.3,978493.31
-23.16161,29.01823,912.5,978580.82
-23.10509,29.02049,998.7,978551.11
-23.49094,29.02193,1049.9,978552.64
-23.65411,29.02312,1107.1,978540.61
-23.55064,29.02393,1094.1,978545.37
-23.37599,29.02621,1043.0,978549.81
-23.4201,29.02831,1062.3,978547.94
-23.24193,29.03085,953.5,978569.01
-23.46515,29.0309,1054.7,978550.04
-23.72331,29.03577,1163.9,978528.79
-23.28238,29.03615,959.1,978567.04
-23.92245,29.0369,1299.0,978488.78
-23.07631,29.03796,959.5,978549.52
-23.5787,29.0407,1100.5,978549.3
-23.32199,29.05003,990.2,978563.14
-23.68832,29.05167,1153.96,978528.23
-23.62453,29.05254,1131.8,978539.14
-23.20695,29.05484,911.7,978581.27
-23.78081,29.05498,1232.4,978510.56
-23.10435,29.05521,918.1,978573.72
-23.98289,29.05536,1405.9,978474.53
-23.81688,29.05806,1286.8,978496.73
-23.34947,29.06664,1019.0,978561.15
-23.38528,29.0668,1043.2,978556.64
-23.86807,29.06761,1356.0,978479.46
-23.43974,29.07022,1092.1,978547.79
-23.05009,29.0703,910.2,978553.77
-23.51334,29.07091,1085.3,978551.8
-23.90405,29.07184,1392.7,978471.73
-23.27596,29.0755,963.5,978571.53
-23.7375,29.07735,1182.3,978524.37
-23.2402,29.07755,934.4,978577.09
-23.93559,29.08112,1355.7,978482.08
-23.01105,29.08124,942.0,978537.81
-23.58842,29.08298,1146.5,978541.28
-23.67986,29.08475,1172.0,978527.46
-23.14629,29.08943,884.4,978583.5
-23.55943,29.09344,1124.4,978545.92
-23.65076,29.09361,1181.4,978529.05
-23.81509,29.1003,1291.8,978496.04
-23.95959,29.10709,1457.9,978465.12
-23.08081,29.11159,872.0,978579.69
-23.02496,29.11171,872.2,978560.06
-23.71541,29.11209,1250.3,978508.5
-23.18008,29.11584,909.3,978580.39
-23.48746,29.11594,1113.3,978548.53
-23.28304,29.11665,959.7,978577.51
-23.78468,29.11668,1241.1,978506.97
-23.11256,29.11719,883.2,978582.82
-23.63766,29.11758,1176.8,978531.69
-23.34814,29.118,1013.3,978564.13
-23.20808,29.11868,929.9,978576.61
-23.45811,29.11913,1115.5,978546.47
-23.38895,29.12132,1047.0,978557.84
-23.84441,29.12904,1353.0,978483.04
-23.67844,29.12984,1229.3,978516.59
-23.89371,29.1339,1456.4,978463.35
-23.43088,29.13792,1099.0,978550.41
-23.23843,29.14063,952.0,978578.62
-23.9698,29.14108,1427.6,978474.19
-23.59464,29.1423,1159.8,978540.99
-23.82259,29.14262,1296.2,978494.73
-23.15582,29.14578,914.4,978578.34
-23.04359,29.15147,852.7,978571.03
-23.56001,29.15179,1137.0,978547.99
-23.72327,29.15404,1273.4,978500.75
-23.47116,29.15831,1146.5,978542.67
-23.33867,29.15895,1024.2,978566.5
-23.52287,29.15967,1136.2,978547.51
-23.61937,29.16409,1186.3,978535.59
-23.85622,29.16673,1396.5,978476.78
-23.75644,29.1685,1396.9,978475.31
-23.99332,29.16872,1437.7,978475.62
-23.90367,29.17091,1405.1,978477.09
-23.36226,29.17455,1037.5,978564.79
-23.24593,29.17657,966.8,978578.77
-23.40375,29.17799,1075.0,978558.25
-23.94302,29.1806,1549.6,978446.05
-23.19768,29.18141,936.6,978578.73
-23.16513,29.18489,924.0,978583.48
-23.66672,29.18605,1240.0,978516.6
-23.69493,29.1868,1268.7,978505.45
-23.28453,29.18732,1005.9,978573.51
-23.07948,29.188,879.9,978580.34
-23.32751,29.19098,1045.6,978565.81
-23.10085,29.19214,890.0,978582.31
-23.04054,29.19267,858.8,978572.25
-23.64552,29.19287,1217.7,978523.96
-23.72182,29.1974,1305.0,978496.16
-23.5836,29.1991,1171.0,978540.58
-23.38469,29.19923,1064.0,978561.17
-23.80667,29.2,1297.83,978495.83
-23.42976,29.20424,1112.5,978554.5
-23.85539,29.20744,1353.5,978489.08
-23.53133,29.20976,1160.0,978544.46
-23.45628,29.21159,1140.7,978550.32
-23.88405,29.2139,1414.7,978477.61
-23.7603,29.21761,1290.7,978496.75
-23.01598,29.2196,835.2,978562.92
-23.15805,29.22163,936.0,978583.58
-23.49893,29.22533,1153.7,978544.89
-23.20078,29.22557,952.3,978582.94
-23.78931,29.22728,1257.4,978503.57
-23.32455,29.22919,1036.4,978571.29
-23.96524,29.23395,1393.9,978481.1
-23.60013,29.23587,1166.0,978539.97
-23.25121,29.23589,999.9,978578.68
-23.681,29.2363,1212.7,978518.89
-23.224,29.23663,976.3,978582.56
-23.41031,29.23669,1070.2,978560.85
-23.29787,29.23914,1043.4,978571.09
-23.99564,29.23918,1452.7,978475.42
-23.91849,29.2403,1441.7,978468.71
-23.37161,29.24399,1043.7,978569.57
-23.54555,29.24504,1141.4,978548.81
-23.62961,29.24733,1183.3,978533.66
-23.81757,29.25372,1330.3,978489.19
-23.71777,29.25775,1220.1,978512.91
-23.89317,29.26379,1404.0,978475.41
-23.15956,29.26447,941.5,978584.77
-23.04021,29.26833,865.6,978569.36
-23.85011,29.26933,1324.5,978490.38
-23.75771,29.28429,1243.8,978508.72
-23.24359,29.2894,989.9,978584.28
-23.97961,29.28947,1397.9,978484.99
-23.95424,29.29094,1386.9,978484.94
-23.79427,29.29173,1306.7,978494.58
-23.84256,29.31329,1337.2,978490.1
-23.34526,29.31593,1006.7,978580.12
-23.37955,29.31602,1030.0,978572.91
-23.28746,29.31667,993.6,978582.92
-23.048,29.31824,927.5,978558.89
-23.91805,29.32692,1324.0,978495.03
-23.42714,29.3309,1090.7,978566.33
-23.87158,29.34242,1269.3,978503.69
-23.96094,29.34354,1312.3,978502.9
-23.19026,29.35263,956.0,978587.93
-23.48706,29.35402,1067.0,978563.51
-23.54167,29.35667,1099.71,978555.22
-23.99245,29.36055,1302.5,978509.06
-23.57167,29.36501,1104.89,978551.52
-23.13431,29.3759,939.1,978584.03
-23.61565,29.37624,1147.1,978547.84
-23.653,29.38179,1165.9,978541.71
-23.09129,29.39185,976.7,978566.85
-23.68378,29.39342,1191.7,978526.44
-23.88594,29.39359,1282.9,978502.71
-23.71667,29.40833,1232.9,978518.13
-23.74377,29.41023,1220.4,978524.61
-23.78168,29.41833,1237.48,978514.93
-23.95515,29.42264,1303.6,978498.26
-23.825,29.42667,1168.59,978519.53
-23.92004,29.43858,1274.6,978502.15
-23.1785,29.44499,901.7,978597.14
-23.98083,29.45882,1341.5,978494.17
-23.7816,29.47511,1182.0,978525.0
-23.85188,29.47609,1252.8,978508.26
-23.94965,29.48688,1308.2,978498.35
-23.88039,29.49014,1313.7,978496.05
-23.82001,29.49333,1251.19,978509.13
-23.75383,29.49554,1163.0,978527.45
-23.71333,29.49667,1183.53,978526.73
-23.68333,29.505,1189.01,978524.93
-23.56929,29.50848,1148.1,978539.24
-23.91789,29.51215,1375.6,978487.01
-23.54491,29.51288,1119.7,978545.5
-23.04333,29.51334,906.47,978569.91
-23.61166,29.515,1163.11,978531.02
-23.96539,29.51561,1375.5,978487.53
-23.42667,29.51666,1045.45,978574.81
-23.48833,29.52834,1078.37,978561.91
-23.19501,29.53333,932.37,978595.21
-23.27,29.535,950.05,978593.11
-23.94142,29.54135,1314.7,978496.62
-23.76497,29.54671,1172.5,978524.63
-23.54121,29.54759,1104.4,978550.54
-23.36667,29.54832,1006.14,978587.81
-23.57872,29.55194,1164.3,978546.71
-23.155,29.55333,902.2,978594.91
-23.73265,29.55353,1135.6,978531.75
-23.17,29.55833,901.89,978595.41
-23.79163,29.55833,1206.0,978518.94
-23.34,29.55833,983.28,978593.41
-23.29167,29.56,965.29,978592.91
-23.98172,29.56635,1382.9,978474.21
-23.82817,29.56654,1269.7,978505.91
-23.881,29.57507,1263.3,978510.96
-23.93233,29.57977,1291.8,978498.28
-23.84955,29.58772,1257.5,978509.6
-23.70218,29.59729,1113.7,978534.85
-23.59663,29.60207,1098.2,978549.56
-23.76863,29.60236,1164.8,978523.26
-23.04167,29.60333,829.96,978590.21
-23.98076,29.61079,1371.6,978476.92
-23.8047,29.61185,1195.3,978515.1
-23.62102,29.61435,1081.2,978551.92
-23.64667,29.61667,1099.1,978542.22
-23.85828,29.63718,1264.9,978506.4
-23.95673,29.64314,1349.9,978483.23
-23.5811,29.64323,1063.9,978557.07
-23.89195,29.64992,1277.2,978499.99
-23.15167,29.64999,910.73,978589.91
-23.92865,29.65034,1303.5,978491.21
-23.81454,29.65236,1204.8,978515.09
-23.73914,29.65295,1172.0,978521.52
-23.035,29.65668,830.27,978592.51
-23.08167,29.66333,865.62,978590.41
-23.105,29.66667,879.34,978591.21
-23.99535,29.67366,1280.2,978496.18
-23.03,29.685,847.03,978586.81
-23.96582,29.68919,1429.9,978467.18
-23.78195,29.68967,1215.8,978513.52
-23.155,29.69167,923.54,978587.51
-23.54167,29.69333,1050.03,978564.21
-23.92497,29.69986,1383.9,978477.42
-23.73456,29.70055,1241.0,978509.26
-23.89166,29.7141,1317.2,978492.54
-23.50833,29.71667,1093.61,978561.01
-23.83299,29.72865,1246.4,978512.84
-23.45833,29.735,1044.54,978571.91
-23.96114,29.73523,1327.4,978489.32
-23.42168,29.74834,1077.15,978562.71
-23.9024,29.75209,1314.7,978491.01
-23.98575,29.75496,1277.4,978499.43
-23.03833,29.75833,899.76,978581.91
-23.14667,29.76167,923.23,978592.21
-23.39166,29.76334,1084.16,978566.21
-23.85138,29.76997,1278.9,978500.12
-23.81236,29.77245,1344.5,978490.42
-23.77734,29.77354,1313.0,978505.74
-23.36,29.77834,1120.13,978561.71
-23.74257,29.77853,1316.0,978497.0
-23.71167,29.785,1258.51,978508.53
-23.94189,29.7973,1227.1,978509.58
-23.32668,29.80333,1106.41,978566.71
-23.84619,29.81104,1396.5,978477.86
-23.29167,29.815,1083.25,978573.21
-23.71399,29.81868,1280.2,978506.94
-23.9352,29.8334,1274.1,978501.84
-23.75854,29.83472,1343.9,978499.03
-23.25833,29.83501,1043.93,978581.21
-23.09332,29.83667,886.65,978593.21
-23.69325,29.84406,1274.7,978510.5
-23.03,29.855,964.38,978571.31
-23.8759,29.85776,1522.9,978453.5
-23.23167,29.85834,1019.55,978585.81
-23.17999,29.875,955.84,978596.21
-23.82681,29.88158,1473.0,978461.79
-23.145,29.88499,934.2,978591.51
-23.43167,29.88834,1186.27,978541.52
-23.105,29.89999,897.93,978590.81
-23.46001,29.90833,1182.0,978540.92
-23.06168,29.91333,936.64,978580.81
-23.15334,29.92168,1008.27,978562.32
-23.01086,29.9277,1045.2,978553.48
-23.78123,29.94278,1407.0,978475.27
-23.62975,29.94308,1080.0,978551.02
-23.1055,29.96417,902.0,978591.19
-23.27667,29.97501,781.8,978618.6
-23.46793,29.97536,1205.5,978532.84
-23.20833,29.98,1006.14,978578.51
-23.405,29.98334,1123.48,978550.42
-23.30667,29.99001,1006.74,978575.01
-23.10333,30.00166,852.52,978596.91
-23.60167,30.005,781.19,978613.3
-23.06667,30.00999,806.19,978601.9
-23.33,30.015,1106.72,978553.52
-23.69,30.02,811.98,978601.0
-23.185,30.02,975.96,978578.41
-23.355,30.03333,875.07,978600.1
-23.31168,30.04167,1167.37,978537.82
-23.14,30.05167,836.06,978599.7
-23.65668,30.06168,764.13,978616.2
-23.06168,30.06833,801.92,978597.1
-23.98,30.07333,1714.0,978403.2
-23.59833,30.08,718.71,978629.5
-23.27499,30.08333,727.25,978628.5
-23.59833,30.095,690.67,978635.09
-23.735,30.11501,840.02,978589.51
-23.78168,30.12167,784.85,978604.3
-23.08833,30.125,801.62,978585.61
-23.62167,30.12833,776.93,978614.5
-23.69501,30.14166,879.95,978581.01
-23.30499,30.15668,658.67,978641.49
-23.53333,30.15833,684.27,978638.69
-23.82167,30.15833,683.35,978617.4
-23.48,30.16167,696.46,978635.69
-23.06,30.16667,834.53,978565.91
-23.39833,30.16667,633.67,978646.29
-23.64999,30.17168,783.63,978614.3
-23.5,30.205,626.66,978651.69
-23.84666,30.215,659.58,978616.3
-23.06667,30.23167,750.72,978584.01
-23.86667,30.24167,600.75,978627.8
-23.92168,30.265,534.92,978645.69
-23.05499,30.27834,668.72,978610.7
-23.97166,30.28168,565.09,978659.39
-23.12666,30.3,655.92,978621.7
-23.06332,30.30667,657.45,978618.2
-23.46667,30.31332,631.23,978646.79
-23.12833,30.36501,622.4,978632.89
-23.02167,30.39667,567.53,978652.49
-23.42833,30.40167,581.55,978652.99
-23.13,30.42,622.4,978640.69
-23.36333,30.45168,549.24,978661.29
-23.12334,30.49333,620.57,978645.29
-23.11333,30.51666,651.35,978638.39
-23.98833,30.52333,650.74,978639.79
-23.81168,30.52499,533.09,978644.09
-23.77,30.53333,459.94,978659.79
-23.31332,30.53667,491.33,978673.48
-23.875,30.54668,574.24,978659.19
-23.91167,30.54832,579.72,978660.29
-23.14833,30.55,543.76,978651.69
-23.075,30.56332,601.67,978646.09
-23.96333,30.56667,587.95,978658.69
-23.71667,30.57668,466.95,978659.19
-23.92999,30.58,574.24,978664.49
-23.70667,30.58833,455.37,978662.09
-23.17,30.60834,490.72,978665.09
-23.68333,30.61,433.12,978668.19
-23.95,30.61333,559.0,978669.78
-23.03667,30.61667,576.07,978649.49
-23.39,30.62,533.7,978657.09
-23.64333,30.645,443.17,978663.99
-23.00166,30.64667,533.09,978658.29
-23.925,30.64833,533.7,978674.88
-23.98334,30.64999,529.74,978671.68
-23.51833,30.66833,433.73,978668.98
-23.37666,30.67999,467.86,978669.19
-23.45168,30.69,523.64,978668.19
-23.31,30.69167,451.4,978678.58
-23.22166,30.69667,476.7,978670.18
-23.64333,30.705,427.02,978668.48
-23.895,30.70667,502.91,978678.88
-23.86333,30.76833,462.38,978689.68
-23.84332,30.82832,472.74,978685.08
-23.82167,30.88,477.92,978684.88
-23.54668,30.88834,1158.53,978540.32
-23.605,30.89166,1224.37,978524.03
-23.63834,30.89999,1227.72,978523.13
-23.49001,30.925,1121.35,978551.02
-23.81,30.935,500.78,978678.98
-23.80833,30.99167,467.86,978679.48
-23.81168,31.04167,439.52,978689.38
-23.82001,31.08333,404.77,978697.28
-23.82668,31.11667,391.05,978704.48
-23.99667,31.12666,423.67,978738.66
-23.845,31.155,404.77,978701.37
-23.97501,31.16667,417.27,978723.07
-23.85834,31.21667,376.12,978714.17
-23.87,31.285,357.22,978724.17
-23.86166,31.34833,391.36,978724.37
-23.27499,31.39667,340.46,978733.27
-23.06332,31.41499,284.68,978745.06
-23.87,31.41499,331.31,978748.06
-23.105,31.43832,269.14,978753.46
-23.13667,31.46832,261.52,978762.76
-23.79167,31.47833,273.71,978767.06
-23.87167,31.48334,342.9,978759.76
-23.845,31.495,292.3,978772.05
-23.75667,31.49667,232.86,978772.25
-23.86333,31.515,300.53,978776.85
-23.3,31.52499,280.72,978798.55
-23.19333,31.54832,245.67,978803.55
-23.84833,31.57333,226.77,978808.44
-23.0,31.375,285.59,978734.77
